subject,graph,method,n_channels,accuracy
20,1,3,15,0.5750000000000001
20,1,3,18,0.5833333333333333
20,1,3,21,0.6333333333333334
20,1,3,24,0.5666666666666668
20,1,3,27,0.5416666666666666
20,1,3,30,0.575
20,1,3,30,0.575
21,1,1,3,0.6
21,1,1,4,0.65
21,1,1,5,0.625
21,1,1,7,0.5666666666666667
21,1,1,8,0.5666666666666667
21,1,1,9,0.55
21,1,1,11,0.6583333333333334
21,1,1,12,0.6
21,1,1,13,0.625
21,1,1,14,0.6333333333333334
21,1,1,16,0.65
21,1,1,18,0.6833333333333333
21,1,1,20,0.6833333333333333
21,1,1,22,0.6666666666666667
21,1,1,29,0.6833333333333333
21,1,1,30,0.6833333333333333
21,1,2,3,0.5083333333333334
21,1,2,6,0.5
21,1,2,9,0.6083333333333334
21,1,2,12,0.6
21,1,2,15,0.6416666666666666
21,1,2,18,0.6666666666666667
21,1,2,21,0.7333333333333333
21,1,2,24,0.65
21,1,2,27,0.7000000000000001
21,1,2,30,0.6833333333333333
21,1,2,30,0.6833333333333333
21,1,3,3,0.5833333333333333
21,1,3,6,0.5833333333333333
21,1,3,9,0.6333333333333334
21,1,3,12,0.5833333333333334
21,1,3,15,0.6000000000000001
21,1,3,18,0.7416666666666666
21,1,3,21,0.6333333333333334
21,1,3,24,0.6833333333333332
21,1,3,27,0.7
21,1,3,30,0.6833333333333333
21,1,3,30,0.6833333333333333
22,1,1,3,0.4333333333333333
22,1,1,4,0.4666666666666666
22,1,1,5,0.5333333333333334
22,1,1,7,0.475
22,1,1,8,0.45833333333333337
22,1,1,9,0.4416666666666667
22,1,1,11,0.5416666666666667
22,1,1,12,0.5833333333333333
22,1,1,13,0.5333333333333334
22,1,1,14,0.5666666666666667
22,1,1,16,0.45
22,1,1,18,0.5166666666666666
22,1,1,20,0.525
22,1,1,22,0.5
22,1,1,29,0.575
22,1,1,30,0.575
22,1,2,3,0.4
22,1,2,6,0.4916666666666667
22,1,2,9,0.5250000000000001
22,1,2,12,0.4333333333333333
22,1,2,15,0.5166666666666667
22,1,2,18,0.5416666666666667
22,1,2,21,0.55
22,1,2,24,0.6
22,1,2,27,0.55
22,1,2,30,0.575
22,1,2,30,0.575
22,1,3,3,0.3083333333333333
22,1,3,6,0.4
22,1,3,9,0.475
22,1,3,12,0.575
22,1,3,15,0.5083333333333333
22,1,3,18,0.425
22,1,3,21,0.475
22,1,3,24,0.5333333333333333
22,1,3,27,0.5666666666666667
22,1,3,30,0.575
22,1,3,30,0.575
23,1,1,3,0.4166666666666667
23,1,1,4,0.3666666666666667
23,1,1,5,0.35
23,1,1,7,0.55
23,1,1,8,0.5499999999999999
23,1,1,9,0.5666666666666667
23,1,1,11,0.5916666666666667
23,1,1,12,0.5416666666666666
23,1,1,13,0.5250000000000001
23,1,1,14,0.575
23,1,1,16,0.525
23,1,1,18,0.525
23,1,1,20,0.5000000000000001
23,1,1,22,0.525
23,1,1,29,0.5916666666666667
23,1,1,30,0.5833333333333333
23,1,2,3,0.4833333333333333
23,1,2,6,0.45
23,1,2,9,0.5166666666666667
23,1,2,12,0.525
23,1,2,15,0.45
23,1,2,18,0.5666666666666667
23,1,2,21,0.5416666666666667
23,1,2,24,0.625
23,1,2,27,0.5833333333333334
23,1,2,30,0.5833333333333333
23,1,2,30,0.5833333333333333
23,1,3,3,0.35833333333333334
23,1,3,6,0.425
23,1,3,9,0.4166666666666667
23,1,3,12,0.4333333333333334
23,1,3,15,0.4666666666666666
23,1,3,18,0.5083333333333334
23,1,3,21,0.4916666666666667
23,1,3,24,0.4666666666666667
23,1,3,27,0.5833333333333333
23,1,3,30,0.5833333333333333
23,1,3,30,0.5833333333333333
24,1,1,3,0.3
24,1,1,4,0.3181818181818182
24,1,1,5,0.2545454545454545
24,1,1,7,0.33636363636363636
24,1,1,8,0.2909090909090909
24,1,1,9,0.27272727272727265
24,1,1,11,0.34545454545454546
24,1,1,12,0.3181818181818182
24,1,1,13,0.3636363636363636
